student_id,gender,study_hours,attendance_percent,previous_score,assignments_completed,sleep_hours,internet_hours,extracurricular_activity,study_method,parent_education,internet_access,final_score
STU12232,Male,3.34,,,3,7.08,1.66,None,Coaching,School,Yes,100.0
STU10329,Male,3.16,58.0,75.4,8,9.38,5.57,None,Online Course,School,Yes,100.0
STU11343,Female,6.38,81.6,76.7,5,7.9,3.94,Music,Self Study,School,Yes,100.0
STU10321,Male,7.06,59.5,77.7,10,7.5,2.17,Sports,Self Study,Postgraduate,Yes,100.0
STU12037,Male,4.57,67.0,75.8,3,7.66,3.13,None,Self Study,College,Yes,100.0
STU10013,Female,5.63,80.6,48.2,10,7.52,2.96,Music,Self Study,Postgraduate,Yes,100.0
STU10898,Female,3.78,74.9,91.4,5,8.12,3.65,Clubs,Online Course,School,Yes,100.0
STU10172,Female,6.39,95.2,66.7,2,5.96,3.83,Clubs,Online Course,College,Yes,99.8
STU10261,Female,5.02,69.7,75.3,5,5.8,5.3,Music,Group Study,College,Yes,100.0
STU11890,Male,6.59,97.2,81.9,6,5.89,0.0,Music,Self Study,Postgraduate,Yes,100.0
STU10690,Male,4.65,61.7,55.5,5,6.75,3.35,None,Coaching,School,Yes,84.8
STU10902,Female,5.71,87.9,63.4,2,9.24,,None,Group Study,Postgraduate,Yes,100.0
STU10259,Male,5.23,87.0,47.2,2,6.21,1.51,Sports,Online Course,School,No,84.4
STU10845,Female,5.76,,88.1,5,6.71,2.45,Music,Coaching,Postgraduate,Yes,91.1
STU12314,Female,5.61,77.5,70.5,7,7.37,4.11,Music,Self Study,College,Yes,98.7
STU10139,Male,9.49,127.50921890444997,59.9,7,8.68,1.44,Music,Group Study,College,Yes,100.0
STU10320,Female,3.14,88.1,71.5,6,10.0,4.82,,Self Study,School,Yes,100.0
STU10654,Female,3.29,76.4,76.4,5,7.65,0.54,Music,Self Study,School,Yes,99.7
STU11922,Female,7.55,87.2,48.1,4,4.99,6.6,Clubs,Coaching,Postgraduate,No,100.0
STU11841,Male,4.33,53.5,92.8,2,5.6,1.44,None,Self Study,College,Yes,94.8
STU10559,Male,3.01,69.9,59.9,8,6.95,0.39,None,Online Course,College,Yes,98.8
STU10140,Female,11.33,71.0,74.6,3,8.07,3.36,Sports,Self Study,College,Yes,100.0
STU10113,Male,4.31,70.8,68.1,7,4.61,1.92,Music,Self Study,School,Yes,89.4
STU10532,Female,3.62,84.9,76.5,9,6.13,5.48,Clubs,Online Course,School,Yes,100.0
STU10225,Male,5.68,71.0,,2,5.38,2.07,None,Coaching,Postgraduate,Yes,99.2
STU10724,Female,2.51,55.9,100.0,6,6.65,4.46,None,Group Study,School,Yes,90.0
STU12331,Female,3.7,62.2,68.9,4,5.25,0.0,Volunteering,Coaching,College,Yes,97.7
STU12148,Male,7.37,68.8,75.9,7,6.57,0.05,Music,Online Course,College,Yes,100.0
STU11434,Male,2.23,91.2,89.5,9,6.14,3.79,None,Self Study,School,Yes,100.0
STU10326,Male,6.96,76.6,90.8,8,7.56,4.36,Sports,Online Course,College,Yes,100.0
STU11324,Female,2.37,75.5,61.0,2,6.77,2.27,None,Self Study,College,Yes,90.9
STU11966,Female,6.47,84.5,72.2,10,8.82,3.41,Clubs,Self Study,College,Yes,100.0
STU11459,Male,9.07,70.5,62.7,7,8.06,4.82,Clubs,Coaching,College,Yes,100.0
STU12336,Female,5.67,,86.7,6,7.36,3.36,,Online Course,School,No,100.0
STU12260,Other,6.6,71.4,53.4,9,7.0,5.7,Clubs,Self Study,College,Yes,100.0
STU10715,Male,5.08,90.2,46.9,5,5.63,6.89,None,Coaching,School,Yes,98.0
STU10847,Female,11.86,81.1,81.5,7,8.15,4.91,None,Self Study,School,Yes,100.0
STU10194,Female,8.42,73.6,76.0,4,7.74,1.98,Volunteering,Coaching,School,Yes,100.0
STU11952,Female,5.99,75.0,93.9,10,6.91,1.7,Clubs,Group Study,Postgraduate,Yes,100.0
STU10574,Male,3.7,,76.7,2,5.87,1.55,None,Self Study,College,Yes,100.0
STU10947,Female,6.17,72.9,79.8,8,8.52,1.61,Volunteering,Self Study,College,Yes,100.0
STU10504,Female,2.49,59.4,57.6,3,7.14,3.07,Clubs,Online Course,School,Yes,78.2
STU11834,Female,6.33,90.3,52.1,10,8.21,,Clubs,Self Study,College,Yes,100.0
STU12078,Female,5.61,48.7,63.3,10,5.48,3.92,None,Coaching,School,Yes,100.0
STU10646,,5.22,82.5,40.2,7,7.22,7.13,None,Online Course,College,Yes,91.7
STU10004,Female,7.38,83.8,74.0,5,6.97,3.69,Sports,Group Study,College,Yes,100.0
STU11874,Female,3.11,99.3,66.1,8,5.64,0.0,None,Online Course,College,Yes,100.0
STU10468,Male,9.37,69.8,88.7,7,6.64,2.07,None,Coaching,College,Yes,100.0
STU11346,Female,10.12,50.0,84.6,3,4.9,1.34,None,Coaching,College,Yes,100.0
STU10006,Female,2.9,89.0,45.7,5,6.82,2.96,Volunteering,Self Study,College,Yes,
STU11247,Female,4.68,58.0,56.1,9,6.82,4.03,Clubs,Online Course,School,Yes,99.1
STU10920,Male,1.74,92.7,63.9,4,8.15,0.0,None,Self Study,School,,100.0
STU10548,Male,3.48,84.3,81.8,3,8.32,1.45,Clubs,Self Study,School,Yes,98.0
STU10229,Male,3.79,100.0,,7,4.52,2.37,Sports,Self Study,School,No,100.0
STU11064,Female,7.76,76.0,75.0,5,7.88,4.92,,Group Study,College,Yes,100.0
STU10543,Male,6.0,67.3,76.4,5,6.91,3.1,Volunteering,Group Study,College,Yes,100.0
STU10243,Male,1.98,68.0,79.0,4,,2.67,None,Online Course,Postgraduate,Yes,100.0
STU10899,Male,6.46,55.7,74.1,4,3.73,6.64,None,Self Study,Postgraduate,No,95.6
STU11780,Female,8.42,66.5,89.8,2,8.31,3.74,Sports,Self Study,College,Yes,100.0
STU11161,Male,3.13,78.2,72.0,10,5.75,6.73,Music,Self Study,College,Yes,88.2
STU11859,Male,6.29,72.6,99.4,8,5.99,2.07,Clubs,Self Study,College,Yes,100.0
STU11714,Female,5.27,76.4,57.1,10,9.06,3.02,Sports,Self Study,College,Yes,100.0
STU11836,Male,5.68,67.7,68.2,7,7.98,2.63,None,Coaching,College,Yes,100.0
STU10843,Female,9.01,98.3,67.8,3,8.11,2.27,Sports,Self Study,School,Yes,100.0
STU11374,Female,26.727094072068645,63.5,69.8,5,,0.91,None,Self Study,College,Yes,80.1
STU12119,Female,5.93,100.0,63.0,8,5.22,5.66,Volunteering,Coaching,Postgraduate,Yes,98.1
STU12009,,7.88,67.0,63.3,7,7.18,4.03,None,Coaching,College,Yes,98.2
STU11527,Female,7.9,70.3,80.9,10,7.69,1.82,None,Online Course,College,Yes,100.0
STU11606,Female,8.22,87.3,49.2,8,,4.74,Music,Group Study,,Yes,100.0
STU10277,Female,3.97,84.7,69.7,7,8.42,4.18,Clubs,Self Study,Postgraduate,Yes,100.0
STU10662,Male,5.46,84.6,71.4,8,6.92,7.29,Clubs,Self Study,School,Yes,100.0
STU11965,Female,4.03,89.8,88.4,4,7.86,3.48,Volunteering,Self Study,College,Yes,100.0
STU12128,Male,4.45,87.4,56.8,8,7.84,1.77,Volunteering,Coaching,College,No,100.0
STU12369,Female,3.73,100.0,86.9,3,,,None,Self Study,School,Yes,92.4
STU12273,Female,6.76,73.9,47.5,8,7.1,2.87,,Coaching,Postgraduate,Yes,100.0
STU10315,Male,7.16,78.1,67.6,8,5.62,5.87,Sports,Self Study,College,Yes,100.0
STU11467,Female,2.93,66.1,77.4,4,6.08,2.46,Clubs,Self Study,School,Yes,87.6
STU11344,Female,4.45,100.0,56.7,10,7.16,4.25,Music,Online Course,School,Yes,100.0
STU11872,Male,4.38,70.9,84.2,3,7.72,3.43,None,Coaching,Postgraduate,No,100.0
STU10692,Female,5.01,68.1,63.1,7,7.55,3.52,Sports,Group Study,School,Yes,100.0
STU11542,Female,7.18,,77.1,10,7.76,0.06,Music,Self Study,School,Yes,100.0
STU10613,Female,2.65,97.4,58.4,5,5.66,3.78,Sports,Self Study,School,Yes,94.5
STU10425,Male,3.72,69.9,78.0,9,5.7,2.76,Music,Coaching,Postgraduate,Yes,100.0
STU11578,Male,7.56,145.20820666142848,43.4,4,7.95,1.14,Sports,Coaching,School,Yes,100.0
STU10595,Female,2.94,99.9,74.5,7,5.3,0.94,None,Coaching,College,Yes,100.0
STU12488,Male,7.2,81.3,81.5,7,5.16,2.61,None,Self Study,College,Yes,100.0
STU11977,Male,1.71,81.1,75.8,6,8.36,3.27,None,Online Course,College,Yes,98.8
STU10623,Female,6.04,86.3,77.3,3,,5.66,Clubs,Self Study,School,Yes,100.0
STU11831,Male,6.99,100.0,64.7,3,7.22,3.1,Music,Self Study,School,Yes,100.0
STU11494,Male,3.36,69.7,67.4,7,7.01,1.47,Music,Self Study,School,Yes,98.3
STU12092,Male,6.76,96.6,44.4,5,6.52,2.9,Sports,Online Course,Postgraduate,Yes,100.0
STU10228,Female,9.25,76.0,64.1,3,4.99,3.06,None,Online Course,School,Yes,100.0
STU12217,Male,5.52,88.4,46.1,5,5.3,7.54,Volunteering,Self Study,School,Yes,89.0
STU11170,Female,4.77,79.6,97.2,3,,2.72,Music,Self Study,School,Yes,100.0
STU10109,Female,7.18,87.9,64.4,9,7.16,1.74,Clubs,Coaching,College,Yes,100.0
STU11799,Female,4.37,98.1,46.1,6,6.34,1.73,Volunteering,Self Study,School,Yes,100.0
STU10067,Male,4.8,80.4,38.3,5,7.2,5.85,Music,Coaching,School,Yes,92.8
STU11418,Male,7.49,70.2,66.0,6,6.28,2.91,None,Online Course,College,Yes,100.0
STU12266,Male,7.08,82.4,73.9,10,7.56,3.84,Music,Coaching,College,Yes,100.0
STU10025,Female,4.64,100.0,62.0,4,9.36,4.46,None,Self Study,School,Yes,100.0
STU11236,Male,3.91,72.6,64.7,8,8.29,8.33,None,Group Study,,No,100.0
STU12080,Male,3.67,87.1,72.7,10,6.57,3.09,Music,Self Study,College,Yes,100.0
STU10145,Female,3.87,95.4,,6,4.75,1.13,None,Self Study,College,Yes,91.3
STU10537,,,79.7,,9,9.82,2.32,None,Coaching,School,No,100.0
STU10812,Female,4.34,85.8,74.5,4,7.48,3.96,Clubs,Online Course,College,Yes,100.0
STU11761, FEMALE ,3.15,81.5,80.4,10,8.66,2.83,None,Coaching,School,Yes,100.0
STU11498,Male,3.2,75.1,80.2,9,7.52,6.86,None,Online Course,College,Yes,100.0
STU10086,Male,6.47,89.9,86.3,3,,3.82,Sports,Online Course,College,Yes,100.0
STU11255,Male,4.05,75.3,71.1,10,5.84,4.9,Sports,,College,Yes,100.0
STU12077,Male,5.43,,76.3,5,6.43,1.65,None,Online Course,Postgraduate,Yes,100.0
STU12291,Male,6.39,57.3,92.9,6,8.36,5.04,Sports,Coaching,College,Yes,100.0
STU11848,Male,3.26,50.9,30.7,3,6.45,6.02,Sports,Self Study,School,Yes,73.6
STU11695,Female,3.0,93.3,61.0,2,5.67,1.68,None,Self Study,School,Yes,81.6
STU10485,Female,5.39,62.1,79.3,3,8.04,7.69,Music,Group Study,Postgraduate,Yes,98.2
STU11655,Male,5.03,69.8,73.9,7,9.35,1.74,None,Online Course,School,Yes,100.0
STU12371,Female,,63.7,77.6,4,9.21,,None,Coaching,Postgraduate,Yes,100.0
STU12398,Male,5.13,93.1,80.7,3,7.47,3.44,Clubs,Online Course,College,Yes,98.2
STU10739,Male,2.26,88.9,43.1,2,6.78,4.67,Music,Self Study,School,Yes,85.9
STU11837,Female,5.94,79.8,72.9,7,4.2,2.07,None,Coaching,College,Yes,100.0
STU12286,Male,6.23,59.3,75.6,10,6.31,3.61,Sports,Online Course,College,Yes,100.0
STU12474,Female,6.67,45.1,59.2,5,6.48,1.02,,Group Study,College,Yes,98.6
STU11768,Female,7.18,82.1,67.3,7,6.4,5.45,Clubs,Self Study,College,Yes,100.0
STU10363,Female,7.5,68.6,94.9,9,5.55,5.65,Volunteering,Online Course,Postgraduate,No,100.0
STU10750,Female,3.71,80.2,66.2,4,6.53,4.86,,Online Course,College,Yes,99.8
STU11808,Male,,100.0,57.4,6,8.72,7.81,Sports,Self Study,School,Yes,100.0
STU11647,Male,5.26,79.1,57.0,4,9.62,1.43,Volunteering,Group Study,School,Yes,91.2
STU11027,Other,,82.6,69.2,4,5.52,1.93,Clubs,Self Study,School,Yes,76.2
STU11031,Male,7.88,96.7,72.9,9,9.43,6.9,Music,Coaching,College,Yes,100.0
STU11895,Other,4.97,64.1,66.7,6,8.3,0.0,Clubs,Group Study,Postgraduate,Yes,100.0
STU11336,Male,9.22,81.4,42.3,6,7.5,,Clubs,Group Study,School,Yes,100.0
STU12125,Male,5.44,100.0,67.2,9,6.91,1.43,None,,School,Yes,100.0
STU12284,Female,,81.8,68.6,3,8.18,2.65,Music,Self Study,Postgraduate,Yes,100.0
STU10666,Male,2.09,82.1,66.7,7,8.15,5.61,Sports,Self Study,College,Yes,86.3
STU10365,,5.25,65.0,72.1,8,8.29,4.44,Sports,Group Study,,Yes,100.0
STU12210,Female,4.63,84.6,68.6,9,6.39,3.88,Volunteering,Coaching,School,Yes,100.0
STU11240,Female,8.6,72.3,60.6,8,6.69,1.08,None,Coaching,Postgraduate,Yes,100.0
STU10078,Male,5.82,66.4,69.0,5,9.0,4.34,None,Self Study,School,Yes,100.0
STU10028,Male,6.23,73.5,65.6,3,6.42,4.21,Sports,Online Course,School,Yes,100.0
STU10474,Female,5.87,71.0,62.6,7,5.85,6.42,Volunteering,Self Study,Postgraduate,Yes,100.0
STU10526,Male,4.61,78.2,48.3,10,7.81,1.87,Clubs,Coaching,School,Yes,100.0
STU10726,Male,8.42,70.9,70.7,8,8.5,3.16,Clubs,Coaching,College,Yes,100.0
STU10056,Male,4.22,73.4,67.8,4,3.75,1.74,Clubs,Coaching,College,Yes,100.0
STU10639,Female,6.66,84.4,73.1,5,7.91,5.36,Sports,Group Study,College,Yes,100.0
STU10303,,7.23,88.5,81.8,5,7.06,4.18,Music,Self Study,School,Yes,100.0
STU10719,Male,4.8,100.0,82.5,8,5.97,6.28,None,Self Study,School,No,100.0
STU11898,Male,6.41,72.4,51.1,6,8.96,3.77,None,Online Course,School,Yes,100.0
STU10625,Female,6.44,80.9,61.2,7,6.54,1.88,Volunteering,Coaching,School,Yes,100.0
STU10008,Male,4.87,82.3,73.9,2,5.96,2.96,Music,Group Study,Postgraduate,Yes,95.3
STU11281,Male,7.89,82.5,75.9,2,4.97,3.02,Volunteering,Self Study,College,Yes,100.0
STU10804,Male,6.26,89.7,83.6,6,5.15,4.85,None,Online Course,Postgraduate,,100.0
STU11050,Female,6.38,84.8,65.8,10,7.75,1.84,None,Self Study,Postgraduate,Yes,100.0
STU10337,Male,4.16,84.7,79.1,9,6.2,2.88,None,Group Study,School,No,100.0
STU11597,Male,6.14,84.6,64.7,8,8.3,3.99,Clubs,Online Course,School,Yes,100.0
STU10048,Female,5.95,100.0,53.3,5,4.93,6.1,Sports,Self Study,,Yes,92.8
STU12164,Female,6.77,69.7,72.7,7,6.88,4.43,Sports,Self Study,Postgraduate,No,100.0
STU10107,Female,3.6,66.1,80.5,6,5.61,3.11,Clubs,Coaching,College,Yes,100.0
STU10350,Female,8.45,89.7,67.6,2,6.37,2.76,None,Coaching,Postgraduate,Yes,100.0
STU11080,Male,8.37,61.9,47.7,8,8.07,3.83,Music,Online Course,School,Yes,100.0
STU10239,Female,3.38,,57.7,6,6.6,1.27,Music,Coaching,Postgraduate,Yes,100.0
STU10214,Female,4.53,64.3,61.9,5,6.91,0.0,Sports,Coaching,School,Yes,100.0
STU11145,Male,,74.7,81.3,2,7.82,4.46,Music,Self Study,College,No,100.0
STU11950,Female,9.5,78.1,78.7,4,7.53,4.15,Sports,Coaching,College,Yes,100.0
STU11787,Female,7.72,69.4%,43.3,6,5.12,1.25,None,Online Course,College,No,100.0
STU10794,Female,6.28,84.6,83.7,7,6.56,3.47,Clubs,Coaching,School,Yes,100.0
STU11097,Male,8.66,72.9,81.9,2,,4.5,Sports,Self Study,College,Yes,100.0
STU11843,Male,7.26,77.0,78.4,7,8.27,2.65,Volunteering,Self Study,College,No,100.0
STU11765,Male,3.4,,63.0,3,5.61,3.76,Music,Online Course,School,,87.0
STU12234,Female,8.67,51.1,58.5,3,6.78,5.46,Sports,Self Study,College,Yes,100.0
STU10346,Male,1.37,65.5,58.6,8,8.27,,None,Self Study,Postgraduate,Yes,93.5
STU10524,Female,5.12,68.9,79.9,4,6.32,3.75,Clubs,Online Course,School,Yes,100.0
STU10233,Male,6.13,98.7,60.4,8,6.75,1.3,Clubs,Coaching,School,No,100.0
STU10645,Male,4.83,73.2,83.8,3,6.69,6.47,None,Online Course,College,Yes,99.9
STU11944,Female,1.14,65.8,73.0,7,6.44,4.02,None,Online Course,College,No,100.0
STU12182,Female,5.97,79.2,72.7,9,4.59,4.98,Clubs,Self Study,School,Yes,100.0
STU11429,Female,6.81,60.8%,85.4,7,8.53,4.72,Clubs,,College,Yes,100.0
STU10534,Female,6.4,82.3,70.3,2,7.05,2.06,None,Online Course,College,Yes,98.5
STU12416,Female,8.21,79.2,49.5,5,9.03,2.62,Clubs,Self Study,College,Yes,100.0
STU10604,Female,4.24,90.6,,7,6.02,0.0,None,Online Course,School,Yes,100.0
STU11490,Male,5.86,67.1,57.2,2,4.8,5.55,Music,Group Study,,Yes,86.5
STU11884,Female,5.7,69.7,62.7,5,4.92,5.06,None,Online Course,Postgraduate,Yes,100.0
STU11427,Male,7.15,87.5,81.5,5,7.26,4.53,Music,Self Study,School,Yes,100.0
STU11075,Female,3.67,70.7,69.1,3,7.46,2.73,Music,Online Course,School,Yes,92.4
STU12032,Female,4.51,81.5,91.5,3,7.09,4.45,None,Self Study,College,Yes,100.0
STU10061,Male,2.13,82.3,53.3,4,5.36,6.07,None,Coaching,School,Yes,86.1
STU11967,Male,5.98,77.9,88.2,2,6.97,2.25,Volunteering,Self Study,College,Yes,100.0
STU10093,Female,4.65,83.6,49.2,7,7.9,0.26,None,Coaching,College,Yes,100.0
STU10667,Female,2.27,67.5,72.4,7,5.96,,None,Coaching,School,Yes,100.0
STU11746,Female,3.95,77.7,72.6,9,7.37,0.0,Clubs,Coaching,College,Yes,100.0
STU12258,Male,5.99,88.3,57.9,4,9.21,5.2,Sports,Coaching,College,Yes,100.0
STU10281,Male,6.46,96.1,46.6,5,3.96,2.43,None,Self Study,College,No,93.9
STU11720,Female,2.82,73.4,67.4,8,6.13,4.09,None,Self Study,College,Yes,99.7
STU11751,Male,3.95,74.8,77.7,10,6.35,,Music,Self Study,Postgraduate,Yes,100.0
STU10360,Female,5.2,67.3,66.1,2,6.29,2.07,Volunteering,Self Study,Postgraduate,Yes,96.0
STU12134,Female,6.15,63.9,62.1,9,7.17,0.43,Sports,Coaching,School,Yes,100.0
STU11544,Male,5.29,60.7,82.8,7,6.48,3.13,Music,Self Study,College,Yes,100.0
STU11398,Female,5.14,99.5,50.3,5,5.39,3.66,Sports,Online Course,College,Yes,97.5
STU11829,Female,3.75,84.8,62.4,8,8.1,3.91,None,Online Course,College,Yes,100.0
STU10848,Male,7.2,80.1,88.2,4,7.81,7.6,Sports,Group Study,Postgraduate,Yes,100.0
STU11207,Female,4.08,75.9,87.8,10,7.28,4.54,None,Coaching,College,No,100.0
STU12212,Male,7.46,71.3,52.2,4,9.38,4.54,None,Self Study,Postgraduate,Yes,100.0
STU10761,Male,8.0,79.3,100.0,6,7.44,1.51,Music,Online Course,School,Yes,100.0
STU10111,Male,6.37,58.0,65.4,7,5.19,,,Group Study,College,Yes,100.0
STU10043,Male,4.17,74.2,73.3,7,6.47,4.71,Volunteering,Self Study,College,Yes,99.8
STU10126,Female,6.21,76.1,88.7,9,6.37,5.44,None,Group Study,Postgraduate,Yes,100.0
STU10205,Male,1.4,80.5,44.9,10,5.81,2.76,Music,Group Study,Postgraduate,Yes,87.9
STU11474,Male,0.98,98.4,53.9,10,8.24,4.77,Clubs,Self Study,College,Yes,97.8
STU10053,Male,2.59,72.8,83.3,4,6.92,3.04,None,Online Course,College,Yes,92.3
STU10546,Female,5.18,73.5,91.4,10,7.52,2.46,None,Online Course,Postgraduate,Yes,100.0
STU10069,Male,7.22,56.3,58.5,7,8.45,3.06,None,Self Study,College,Yes,99.5
STU11784,Female,3.53,72.4,89.5,7,7.59,4.04,Volunteering,Online Course,College,Yes,94.2
STU11978,Male,,71.8,75.5,8,6.36,5.36,Sports,Online Course,School,Yes,100.0
STU12209,Male,6.72,68.3,58.3,4,6.61,3.98,Clubs,Online Course,School,No,94.7
STU11935,Male,2.8,100.0,88.2,3,8.15,3.11,Music,Online Course,College,Yes,100.0
STU11425,Male,5.86,78.2,67.3,9,7.91,2.98,Clubs,Self Study,Postgraduate,Yes,100.0
STU10184,Male,7.71,69.7,100.0,3,5.14,4.13,None,Self Study,College,Yes,100.0
STU10138,Male,7.18,75.4,74.5,10,,3.08,Volunteering,Online Course,College,Yes,100.0
STU10900,Male,2.43,72.1,74.4,6,7.23,3.76,None,Online Course,College,Yes,88.2
STU10797,Male,7.49,83.3,,6,6.72,4.33,None,Coaching,College,Yes,100.0
STU10133,Female,6.77,77.3,68.2,7,8.83,2.39,Clubs,Self Study,Postgraduate,Yes,100.0
STU10081,Other,6.41,66.1,54.2,5,7.42,1.51,None,Self Study,Postgraduate,Yes,100.0
STU11587,Male,0.81,68.2,79.8,2,5.79,4.22,Clubs,Online Course,College,Yes,85.5
STU12169,Female,4.02,100.0,48.9,4,6.28,0.0,Volunteering,Online Course,School,Yes,100.0
STU10759,,6.78,67.5,72.5,2,5.86,4.05,Sports,Group Study,Postgraduate,Yes,100.0
STU10542,Female,3.85,76.6,73.2,4,6.95,3.34,Music,Online Course,Postgraduate,No,100.0
STU11020,Male,6.74,85.9,65.7,7,6.04,5.21,Sports,Self Study,College,Yes,100.0
STU11792,Female,5.48,59.1,62.7,6,8.26,3.62,Clubs,,College,Yes,100.0
STU10984,Male,6.97,93.7,77.9,6,8.01,2.37,Music,,College,Yes,100.0
STU12243,Female,2.71,76.7,73.9,4,,3.73,Sports,Self Study,Postgraduate,Yes,98.9
STU10166,Male,3.69,79.4,58.2,8,7.85,1.92,None,Group Study,School,Yes,100.0
STU10249,Female,11.31,76.0,72.5,9,7.07,4.22,Sports,Self Study,College,Yes,100.0
STU11332,Male,3.35,100.0,70.3,9,7.47,2.31,Clubs,Group Study,School,Yes,100.0
STU10447,Male,,97.2,45.6,10,9.83,3.25,None,Coaching,College,No,100.0
STU11802,Female,6.38,91.2,82.7,5,5.8,1.05,Sports,Self Study,School,Yes,100.0
STU10859,Male,,65.8,83.9,4,8.29,4.82,Sports,Coaching,Postgraduate,Yes,100.0
STU11359,Female,4.68,73.1,84.1,9,8.66,2.39,None,Self Study,Postgraduate,Yes,100.0
STU11888,Male,5.9,85.3,53.6,6,7.81,5.83,None,Self Study,School,Yes,100.0
STU10098,Female,3.51,81.4,100.0,5,5.64,4.76,Clubs,Coaching,School,Yes,100.0
STU12219,Male,4.2,81.4,66.8,6,7.05,3.87,None,Self Study,Postgraduate,Yes,96.3
STU10806,Male,7.7,84.2,62.7,2,4.58,4.72,Sports,Group Study,Postgraduate,Yes,100.0
STU10738,Male,7.11,,77.3,7,9.21,4.11,Clubs,Self Study,College,Yes,100.0
STU11958,Male,3.09,74.8,76.7,7,7.83,2.56,Clubs,Online Course,School,Yes,100.0
STU11912,Male,6.52,76.4,59.7,2,8.69,4.39,Clubs,Online Course,College,No,91.2
STU12027,Male,6.63,75.2,86.1,5,8.99,4.14,None,Self Study,School,Yes,100.0
STU10103,Male,4.79,76.9,82.6,4,4.99,4.8,Clubs,Coaching,School,Yes,98.9
STU10435,Female,7.36,68.9,54.9,6,8.48,2.79,Music,Self Study,,Yes,100.0
STU10075,Male,5.78,77.1,85.3,9,6.77,4.21,Sports,Self Study,College,Yes,100.0
STU10578,Female,8.0,57.3,61.4,10,7.05,3.52,None,Coaching,College,Yes,100.0
STU11873,Male,4.27,64.4,65.2,7,8.31,3.82,Volunteering,Coaching,Postgraduate,Yes,100.0
STU11957,Male,7.32,70.5,63.3,6,6.35,3.48,Music,Group Study,Postgraduate,Yes,100.0
STU11231,Female,4.4,69.2,68.1,10,,3.43,None,Self Study,College,Yes,100.0
STU10919,Female,8.23,79.6,74.3,10,5.45,3.4,Music,Coaching,School,Yes,100.0
STU11327,Female,6.09,88.3,66.3,8,8.2,4.98,None,Online Course,School,Yes,100.0
STU12327,Other,,72.6,77.4,4,8.56,7.17,Sports,Self Study,College,Yes,83.1
STU12298,Female,4.0,88.2,64.6,2,6.45,0.0,,Self Study,School,Yes,90.7
STU12257,Male,6.16,80.0,91.4,5,5.8,5.83,Music,Self Study,College,Yes,100.0
STU10763,Male,6.98,82.0,59.7,9,7.87,3.24,Volunteering,Self Study,Postgraduate,Yes,100.0
STU12127,Male,9.91,71.5,62.5,6,5.44,0.91,Clubs,Online Course,Postgraduate,Yes,100.0
STU10990,Male,4.53,75.2,61.1,8,6.89,3.41,Clubs,Self Study,School,Yes,100.0
STU10389,Female,6.05,73.2,55.0,6,5.42,15.052168851449522,Clubs,self-study,Postgraduate,Yes,97.5
STU10236,Female,4.19,73.2,64.7,4,5.14,0.71,None,Coaching,School,Yes,80.7
STU12181,Female,9.74,97.4,65.3,3,,3.41,Clubs,Self Study,College,Yes,100.0
STU10268,Male,6.2,99.0,40.0,7,8.08,5.34,Volunteering,Online Course,School,Yes,100.0
STU11330,Female,6.98,64.5,71.4,9,5.5,3.69,Sports,Self Study,College,Yes,100.0
STU12157,Female,,67.6,71.0,8,6.68,5.6,Sports,Self Study,College,Yes,99.5
STU10118,Other,5.54,89.2,65.2,7,8.32,4.08,Sports,Online Course,College,Yes,100.0
STU10438,Male,3.36,95.1,66.9,3,7.56,2.75,Sports,Self Study,School,Yes,100.0
STU10674,Male,2.87,78.5,63.7,5,8.06,3.68,Music,Coaching,College,Yes,99.8
STU10250,Female,3.16,87.0,55.7,7,7.25,4.01,,Group Study,School,Yes,94.2
STU12466,Male,3.95,79.5,74.2,8,8.44,3.3,,Self Study,College,Yes,100.0
STU11575,Female,2.59,63.4,61.6,3,5.37,2.29,Volunteering,Self Study,College,Yes,87.3
STU10064,Female,6.67,98.2,64.9,8,8.82,0.67,Music,Self Study,School,No,100.0
STU10095,Male,2.13,58.7,75.1,2,6.67,3.89,Clubs,Online Course,Postgraduate,Yes,97.9
STU12391,Female,1.58,,50.7,9,6.4,2.67,Clubs,Self Study,School,Yes,100.0
STU10034,Male,3.87,79.7,67.3,7,7.05,3.98,None,Coaching,,Yes,95.9
STU12190,Male,,70.9,60.0,3,8.46,3.63,None,Self Study,School,No,93.8
STU12146,Male,4.11,68.0,61.8,3,8.01,4.47,Volunteering,Coaching,School,Yes,92.6
STU12296,Female,7.36,67.4,71.8,5,9.31,6.38,Clubs,Coaching,Postgraduate,,100.0
STU10449,Female,7.73,86.7,86.1,3,6.93,3.58,Volunteering,Self Study,College,Yes,100.0
STU11470,Male,1.96,65.6,88.4,9,,2.91,Volunteering,Self Study,College,No,100.0
STU11796,Female,4.85,83.4,94.9,9,5.72,7.62,Clubs,Self Study,School,Yes,100.0
STU10717,,2.37,62.2,67.9,8,8.57,3.61,None,Self Study,School,Yes,100.0
STU11968,Male,5.32,74.2,50.6,2,8.19,1.29,Music,Coaching,College,Yes,100.0
STU12187,Female,5.26,62.6,59.3,4,8.35,3.32,None,Self Study,College,Yes,100.0
STU10001,Female,6.11,84.6,64.4,5,7.38,4.34,,Self Study,Postgraduate,Yes,100.0
STU10457,Female,7.65,84.4,42.0,9,6.07,0.09,None,Coaching,School,Yes,100.0
STU11102,Female,,100.0,58.1,6,6.53,5.12,Clubs,Self Study,College,Yes,100.0
